datetime,BMS Temp,BatteryAdaptiveSOC,BatteryAdaptiveAmphours,AuxilaryBatteryVoltage
2023-06-27 15:36:47.723743,128,1794,170,32
2023-06-27 15:36:49.724352,128,1794,170,32
2023-06-27 15:36:51.724632,128,1794,170,32
2023-06-27 15:36:53.724927,128,1794,170,32
2023-06-27 15:36:55.725214,128,1794,170,32
2023-06-27 15:36:57.725495,128,1794,170,32
2023-06-27 15:36:59.725805,128,1794,170,32
2023-06-27 15:37:01.725671,128,1794,170,32
2023-06-27 15:37:03.725808,128,1794,170,32
2023-06-27 15:37:05.726513,128,1793,170,32
2023-06-27 15:37:07.726757,128,1793,170,32
2023-06-27 15:37:09.727069,128,1793,170,32
2023-06-27 15:37:11.727106,127,1793,170,32
2023-06-27 15:37:13.727451,128,1793,170,32
2023-06-27 15:37:15.727704,128,1793,170,32
2023-06-27 15:37:17.727898,128,1793,170,32
2023-06-27 15:37:19.728180,128,1793,170,32
2023-06-27 15:37:21.728324,128,1793,170,32
2023-06-27 15:37:23.728561,128,1793,170,32
2023-06-27 15:37:25.728803,128,1793,170,32
2023-06-27 15:37:27.728939,128,1793,170,32
2023-06-27 15:37:29.729132,128,1793,170,32
2023-06-27 15:37:31.729326,128,1793,170,32
2023-06-27 15:37:33.729514,128,1793,170,32
2023-06-27 15:37:35.729695,128,1793,170,32
2023-06-27 15:37:37.729777,128,1793,170,32
2023-06-27 15:37:39.730054,128,1793,170,32
2023-06-27 15:37:41.730233,128,1793,170,32
2023-06-27 15:37:43.730401,128,1793,170,32
2023-06-27 15:37:45.730579,128,1793,170,32
2023-06-27 15:37:47.730743,128,1793,170,32
2023-06-27 15:37:49.730908,128,1793,170,32
2023-06-27 15:37:51.731061,128,1793,170,32
2023-06-27 15:37:53.731226,128,1793,170,32
2023-06-27 15:37:55.731446,128,1793,170,32
2023-06-27 15:37:57.731536,128,1793,170,32
2023-06-27 15:37:59.731183,128,1793,170,32
2023-06-27 15:38:01.731839,128,1793,170,32
2023-06-27 15:38:03.731871,128,1793,170,33
2023-06-27 15:38:05.732193,128,1793,170,32
2023-06-27 15:38:07.732265,128,1793,170,33
2023-06-27 15:38:09.732409,128,1792,170,33
2023-06-27 15:38:11.732358,128,1792,170,32
2023-06-27 15:38:13.732676,128,1792,170,33
2023-06-27 15:38:15.732841,128,1792,170,33
2023-06-27 15:38:17.732776,128,1792,170,33
2023-06-27 15:38:19.733144,128,1792,170,33
2023-06-27 15:38:21.732921,128,1792,170,33
2023-06-27 15:38:23.733348,128,1792,170,33
2023-06-27 15:38:25.733459,128,1792,170,33
2023-06-27 15:38:27.733606,128,1792,170,33
2023-06-27 15:38:29.733680,128,1792,170,33
2023-06-27 15:38:31.733830,128,1792,170,33
2023-06-27 15:38:33.732156,128,1792,170,33
2023-06-27 15:38:35.734147,128,1792,170,33
2023-06-27 15:38:37.734205,128,1792,170,33
2023-06-27 15:38:39.734304,128,1792,170,33
2023-06-27 15:38:41.734424,128,1792,170,33
2023-06-27 15:38:43.734538,128,1792,170,33
2023-06-27 15:38:45.734652,128,1792,170,33
2023-06-27 15:38:47.734761,128,1792,170,33
2023-06-27 15:38:49.734880,128,1792,170,33
2023-06-27 15:38:51.734954,128,1791,170,33
2023-06-27 15:38:53.734881,128,1791,170,33
2023-06-27 15:38:55.734626,128,1791,170,33
2023-06-27 15:38:57.734837,128,1791,170,33
2023-06-27 15:38:59.734787,128,1791,170,33
2023-06-27 15:39:01.734779,128,1791,170,33
2023-06-27 15:39:03.734714,128,1791,170,33
2023-06-27 15:39:05.734694,128,1791,170,33
2023-06-27 15:39:07.734630,128,1791,170,33
2023-06-27 15:39:09.734572,128,1791,170,33
2023-06-27 15:39:11.734413,128,1791,170,33
2023-06-27 15:39:13.734598,128,1791,170,33
2023-06-27 15:39:15.734580,128,1791,170,33
2023-06-27 15:39:17.734585,128,1791,170,33
2023-06-27 15:39:19.734604,128,1791,170,33
2023-06-27 15:39:21.734420,128,1791,170,33
2023-06-27 15:39:23.734497,128,1791,170,33
2023-06-27 15:39:25.734490,128,1791,170,33
2023-06-27 15:39:27.734487,128,1791,170,33
2023-06-27 15:39:29.734249,128,1791,170,33
2023-06-27 15:39:31.734457,128,1791,170,33
2023-06-27 15:39:33.734449,128,1791,170,33
2023-06-27 15:39:35.734515,128,1791,170,33
2023-06-27 15:39:37.734438,128,1791,170,33
2023-06-27 15:39:39.733760,128,1791,170,33
2023-06-27 15:39:41.734142,128,1791,170,33
2023-06-27 15:39:43.734419,128,1791,170,33
2023-06-27 15:39:45.734156,128,1791,170,33
2023-06-27 15:39:47.734315,128,1791,170,33
2023-06-27 15:39:49.734428,128,1790,170,33
2023-06-27 15:39:51.734434,128,1790,170,33
2023-06-27 15:39:53.734187,128,1790,170,33
2023-06-27 15:39:55.734423,128,1790,170,33
2023-06-27 15:39:57.734429,128,1790,170,33
2023-06-27 15:39:59.734502,128,1790,170,33
2023-06-27 15:40:01.734438,128,1790,170,33
2023-06-27 15:40:03.734447,128,1790,170,33
2023-06-27 15:40:05.734450,128,1790,170,33
2023-06-27 15:40:07.734538,128,1790,170,33
2023-06-27 15:40:09.734471,128,1790,170,33
2023-06-27 15:40:11.734475,127,1790,170,33
2023-06-27 15:40:13.734471,128,1790,170,33
2023-06-27 15:40:15.734513,128,1790,170,33
2023-06-27 15:40:17.734586,128,1790,170,33
2023-06-27 15:40:19.734526,128,1790,170,33
2023-06-27 15:40:21.734607,128,1790,170,33
2023-06-27 15:40:23.734556,128,1790,170,33
2023-06-27 15:40:25.734572,128,1790,170,33
2023-06-27 15:40:27.734669,128,1790,170,33
2023-06-27 15:40:29.734607,128,1790,170,33
2023-06-27 15:40:31.734627,128,1790,170,33
2023-06-27 15:40:33.734644,128,1790,170,33
2023-06-27 15:40:35.734660,128,1790,170,33
2023-06-27 15:40:37.734755,128,1790,170,33
2023-06-27 15:40:39.734608,128,1790,170,33
2023-06-27 15:40:41.734727,128,1790,170,33
2023-06-27 15:40:43.734746,128,1790,170,33
2023-06-27 15:40:45.739418,128,1790,170,33
2023-06-27 15:40:47.734800,128,1790,170,33
2023-06-27 15:40:49.734816,128,1790,170,33
2023-06-27 15:40:51.734840,128,1790,170,33
2023-06-27 15:40:53.734874,128,1790,170,33
2023-06-27 15:40:55.734892,128,1790,170,33
2023-06-27 15:40:57.734936,128,1790,170,33
2023-06-27 15:40:59.734953,128,1790,170,33
2023-06-27 15:41:01.734981,128,1790,170,33
2023-06-27 15:41:03.735006,128,1790,170,33
2023-06-27 15:41:05.734940,128,1790,170,33
2023-06-27 15:41:07.735074,128,1790,170,33
2023-06-27 15:41:09.735002,128,1790,170,33
2023-06-27 15:41:11.735150,127,1790,170,33
2023-06-27 15:41:13.735168,128,1790,170,33
