datetime,BMS Temp,BatteryAdaptiveSOC,BatteryAdaptiveAmphours,AuxilaryBatteryVoltage
2023-06-27 16:20:24.699741,12.9,176.9,84.0,35
2023-06-27 16:20:26.699975,12.9,176.9,84.0,35
2023-06-27 16:20:28.699995,12.9,176.9,84.0,35
2023-06-27 16:20:30.700025,12.9,176.9,84.0,35
2023-06-27 16:20:32.700040,12.9,176.9,84.0,35
2023-06-27 16:20:34.700122,12.9,176.9,84.0,35
2023-06-27 16:20:36.700078,12.9,176.9,84.0,35
2023-06-27 16:20:38.700075,12.9,176.9,84.0,35
2023-06-27 16:20:40.700195,12.9,176.9,84.0,35
2023-06-27 16:20:42.700149,12.9,176.9,84.0,35
2023-06-27 16:20:44.700181,12.8,176.9,84.0,35
2023-06-27 16:20:46.700196,12.9,176.9,84.0,35
2023-06-27 16:20:48.700291,12.9,176.9,84.0,35
2023-06-27 16:20:50.700320,12.9,176.9,84.0,35
2023-06-27 16:20:52.700025,12.9,176.9,84.0,35
2023-06-27 16:20:54.700309,12.9,176.9,84.0,35
2023-06-27 16:20:56.700332,12.9,176.9,84.0,35
2023-06-27 16:20:58.700376,12.9,176.9,84.0,35
2023-06-27 16:21:00.700431,12.9,176.9,84.0,35
2023-06-27 16:21:02.700489,12.9,176.9,84.0,35
2023-06-27 16:21:04.700421,12.9,176.9,84.0,35
2023-06-27 16:21:06.700477,12.9,176.9,84.0,35
2023-06-27 16:21:08.700507,12.9,176.9,84.0,35
2023-06-27 16:21:10.700606,12.9,176.9,84.0,35
2023-06-27 16:21:12.700641,12.9,176.9,84.0,35
2023-06-27 16:21:14.700669,12.9,176.9,84.0,35
2023-06-27 16:21:16.700653,12.9,176.9,84.0,35
2023-06-27 16:21:18.700696,12.9,176.9,84.0,35
2023-06-27 16:21:20.700690,12.9,176.9,84.0,35
2023-06-27 16:21:22.700794,12.9,176.9,84.0,35
2023-06-27 16:21:24.700848,12.9,176.9,84.0,35
2023-06-27 16:21:26.700793,12.9,176.9,84.0,35
2023-06-27 16:21:28.700830,12.9,176.9,84.0,35
2023-06-27 16:21:30.700783,12.9,176.9,84.0,35
2023-06-27 16:21:32.700906,12.9,176.9,84.0,35
2023-06-27 16:21:34.701034,12.9,176.9,84.0,35
2023-06-27 16:21:36.700972,12.9,176.9,84.0,35
2023-06-27 16:21:38.700769,12.9,176.9,84.0,35
2023-06-27 16:21:40.701037,12.9,176.9,84.0,35
2023-06-27 16:21:42.701095,12.9,176.9,84.0,35
2023-06-27 16:21:44.701178,12.8,176.9,84.0,35
2023-06-27 16:21:46.701150,12.9,176.9,84.0,35
2023-06-27 16:21:48.701188,12.9,176.9,84.0,35
2023-06-27 16:21:50.701232,12.9,176.9,84.0,35
2023-06-27 16:21:52.701335,12.9,176.9,84.0,35
2023-06-27 16:21:54.701323,12.9,176.9,84.0,35
2023-06-27 16:21:56.701248,12.9,176.9,84.0,35
2023-06-27 16:21:58.701454,12.9,176.9,84.0,35
2023-06-27 16:22:00.701014,12.9,176.9,84.0,35
2023-06-27 16:22:02.701529,12.9,176.9,84.0,35
2023-06-27 16:22:04.701501,12.9,176.9,84.0,35
2023-06-27 16:22:06.701538,12.9,176.9,84.0,35
2023-06-27 16:22:08.701583,12.9,176.9,84.0,35
2023-06-27 16:22:10.701619,12.9,176.9,84.0,35
2023-06-27 16:22:12.701733,12.9,176.9,84.0,35
2023-06-27 16:22:14.701779,12.9,176.9,84.0,35
2023-06-27 16:22:16.701837,12.9,176.9,84.0,35
2023-06-27 16:22:18.701784,12.9,176.9,84.0,35
2023-06-27 16:22:20.701853,12.9,176.9,84.0,35
2023-06-27 16:22:22.701774,12.9,176.9,84.0,35
2023-06-27 16:22:24.701913,12.9,176.9,84.0,35
2023-06-27 16:22:26.701549,12.200000000000001,176.9,84.0,35
2023-06-27 16:22:31.875134,12.9,176.9,84.0,35
2023-06-27 16:22:33.875168,12.9,176.9,84.0,35
2023-06-27 16:22:35.875268,12.9,176.9,84.0,35
2023-06-27 16:22:37.875326,12.9,176.9,84.0,35
2023-06-27 16:22:39.875305,12.9,176.9,84.0,35
2023-06-27 16:22:41.875353,12.9,176.9,84.0,35
2023-06-27 16:22:43.875395,12.9,176.9,84.0,35
2023-06-27 16:22:45.875504,12.9,176.9,84.0,35
2023-06-27 16:22:47.875482,12.9,176.9,84.0,35
2023-06-27 16:22:49.875597,12.9,176.9,84.0,35
2023-06-27 16:22:51.875577,12.9,176.9,84.0,35
2023-06-27 16:22:53.875626,12.9,176.9,84.0,35
2023-06-27 16:22:55.875564,12.9,176.9,84.0,35
2023-06-27 16:22:57.875715,12.9,176.9,84.0,35
2023-06-27 16:22:59.875759,12.9,176.9,84.0,35
2023-06-27 16:23:01.875868,12.9,176.9,84.0,35
2023-06-27 16:23:03.875852,12.9,176.9,84.0,35
2023-06-27 16:23:05.875924,12.9,176.9,84.0,35
2023-06-27 16:23:07.876011,12.9,176.9,84.0,35
2023-06-27 16:23:09.875989,12.9,176.9,84.0,35
2023-06-27 16:23:11.876027,12.9,176.9,84.0,35
2023-06-27 16:23:13.876081,12.9,176.9,84.0,35
2023-06-27 16:23:15.876197,12.9,176.9,84.0,35
2023-06-27 16:23:17.876244,12.9,176.9,84.0,35
2023-06-27 16:23:19.876220,12.9,176.9,84.0,35
2023-06-27 16:23:21.876244,12.9,176.9,84.0,35
2023-06-27 16:23:23.876387,12.9,176.9,84.0,35
2023-06-27 16:23:25.876432,12.9,176.9,84.0,35
2023-06-27 16:23:27.876411,12.9,176.9,84.0,35
2023-06-27 16:23:29.876545,12.9,176.9,84.0,35
2023-06-27 16:23:31.876507,12.9,176.9,84.0,35
2023-06-27 16:23:33.876632,12.9,176.9,84.0,35
2023-06-27 16:23:35.876611,12.9,176.9,84.0,35
2023-06-27 16:23:37.876771,12.9,176.9,84.0,35
2023-06-27 16:23:39.876706,12.9,176.9,84.0,35
2023-06-27 16:23:41.876829,12.9,176.9,84.0,35
2023-06-27 16:23:43.876881,12.9,176.9,84.0,35
2023-06-27 16:23:45.876934,12.9,176.9,84.0,35
2023-06-27 16:23:47.876867,12.9,176.8,84.0,35
2023-06-27 16:23:49.877026,12.9,176.8,84.0,35
2023-06-27 16:23:51.877082,12.9,176.8,84.0,35
2023-06-27 16:23:53.877054,12.9,176.8,84.0,35
2023-06-27 16:23:55.877103,12.9,176.8,84.0,35
2023-06-27 16:23:57.877151,12.9,176.8,84.0,35
2023-06-27 16:23:59.877205,12.9,176.8,84.0,35
2023-06-27 16:24:01.877258,12.9,176.8,84.0,35
2023-06-27 16:24:03.877371,12.9,176.8,84.0,35
2023-06-27 16:24:05.877425,12.9,176.8,84.0,35
2023-06-27 16:24:07.877494,12.9,176.8,84.0,35
2023-06-27 16:24:09.877499,12.9,176.8,84.0,35
2023-06-27 16:24:11.877574,12.9,176.8,84.0,35
2023-06-27 16:24:13.877533,12.9,176.8,84.0,35
2023-06-27 16:24:15.877680,12.9,176.8,84.0,35
2023-06-27 16:24:17.877658,12.9,176.8,84.0,35
2023-06-27 16:24:19.877787,12.9,176.8,84.0,35
2023-06-27 16:24:21.877764,12.9,176.8,84.0,35
2023-06-27 16:24:23.877581,12.9,176.8,84.0,35
2023-06-27 16:24:25.877873,12.9,176.8,84.0,35
2023-06-27 16:24:27.877921,12.9,176.8,84.0,35
2023-06-27 16:24:29.878046,12.9,176.8,84.0,35
2023-06-27 16:24:31.878092,12.9,176.8,84.0,35
2023-06-27 16:24:33.878075,12.9,176.8,84.0,35
2023-06-27 16:24:35.877756,12.9,176.8,84.0,35
2023-06-27 16:24:37.878252,12.9,176.8,84.0,35
2023-06-27 16:24:39.878131,12.9,176.8,84.0,35
2023-06-27 16:24:41.878295,12.9,176.8,84.0,35
2023-06-27 16:24:43.878410,12.9,176.8,84.0,35
2023-06-27 16:24:45.878397,12.9,176.8,84.0,35
2023-06-27 16:24:47.878519,12.9,176.8,84.0,35
2023-06-27 16:24:49.878229,12.9,176.8,84.0,35
2023-06-27 16:24:51.878547,12.9,176.8,84.0,35
2023-06-27 16:24:53.878612,12.9,176.8,84.0,35
2023-06-27 16:24:55.878674,12.9,176.8,84.0,35
2023-06-27 16:24:57.878775,12.9,176.8,84.0,35
2023-06-27 16:24:59.878757,12.9,176.8,84.0,35
2023-06-27 16:25:01.878880,12.9,176.8,84.0,35
2023-06-27 16:25:03.878939,12.9,176.8,84.0,35
2023-06-27 16:25:05.878889,12.9,176.8,84.0,35
2023-06-27 16:25:07.878968,12.9,176.8,84.0,35
2023-06-27 16:25:09.879034,12.9,176.8,84.0,35
2023-06-27 16:25:11.879158,12.9,176.8,84.0,35
2023-06-27 16:25:13.879200,12.9,176.8,84.0,35
2023-06-27 16:25:15.879194,12.9,176.8,84.0,35
2023-06-27 16:25:17.879311,12.9,176.8,84.0,35
2023-06-27 16:25:19.879303,12.9,176.8,84.0,35
2023-06-27 16:25:21.879430,12.9,176.8,84.0,35
2023-06-27 16:25:23.879412,12.9,176.8,84.0,35
2023-06-27 16:25:25.879454,12.9,176.8,84.0,35
2023-06-27 16:25:27.879575,12.9,176.8,84.0,35
2023-06-27 16:25:29.879250,12.9,176.8,84.0,35
2023-06-27 16:25:31.879518,12.9,176.8,84.0,35
2023-06-27 16:25:33.879736,12.9,176.8,84.0,35
2023-06-27 16:25:35.879795,12.9,176.8,84.0,35
2023-06-27 16:25:37.879776,12.9,176.8,84.0,35
2023-06-27 16:25:39.879902,12.9,176.8,84.0,35
2023-06-27 16:25:41.879887,12.9,176.8,84.0,35
2023-06-27 16:25:43.879942,12.9,176.8,84.0,35
2023-06-27 16:25:45.880069,12.9,176.8,84.0,35
2023-06-27 16:25:47.880117,12.9,176.8,84.0,35
2023-06-27 16:25:49.880177,12.9,176.8,84.0,35
2023-06-27 16:25:51.880164,12.9,176.8,84.0,35
2023-06-27 16:25:53.880218,12.9,176.8,84.0,35
2023-06-27 16:25:55.880338,12.9,176.8,84.0,35
2023-06-27 16:25:57.880224,12.9,176.8,84.0,35
2023-06-27 16:25:59.880448,12.9,176.8,84.0,35
2023-06-27 16:26:01.880438,12.9,176.8,84.0,35
2023-06-27 16:26:03.880492,12.9,176.8,84.0,35
2023-06-27 16:26:05.880545,12.9,176.8,84.0,35
2023-06-27 16:26:07.880613,12.9,176.8,84.0,35
2023-06-27 16:26:09.880664,12.9,176.8,84.0,35
2023-06-27 16:26:11.880767,12.9,176.8,84.0,35
2023-06-27 16:26:13.880829,12.9,176.8,84.0,35
2023-06-27 16:26:15.880824,12.9,176.8,84.0,35
2023-06-27 16:26:17.880944,12.9,176.8,84.0,35
2023-06-27 16:26:19.880928,12.9,176.8,84.0,35
2023-06-27 16:26:21.881065,12.9,176.8,84.0,35
2023-06-27 16:26:23.881011,12.9,176.8,84.0,35
2023-06-27 16:26:25.881094,12.9,176.8,84.0,35
2023-06-27 16:26:27.881182,12.9,176.8,84.0,35
2023-06-27 16:26:29.881295,12.9,176.8,84.0,35
2023-06-27 16:26:31.881261,12.9,176.8,84.0,35
2023-06-27 16:26:33.881383,12.9,176.8,84.0,35
2023-06-27 16:26:35.881373,12.9,176.8,84.0,35
2023-06-27 16:26:37.881438,12.8,176.8,84.0,35
2023-06-27 16:26:39.881485,12.8,176.8,84.0,35
2023-06-27 16:26:43.881680,12.8,176.70000000000002,84.0,35
2023-06-27 16:26:45.881641,12.8,176.70000000000002,84.0,35
2023-06-27 16:26:47.881697,12.9,176.70000000000002,84.0,35
2023-06-27 16:26:49.881671,12.9,176.70000000000002,84.0,35
2023-06-27 16:26:51.881820,12.9,176.70000000000002,84.0,35
2023-06-27 16:26:53.881864,12.9,176.70000000000002,84.0,35
2023-06-27 16:26:55.880204,12.9,176.70000000000002,84.0,35
2023-06-27 16:26:57.881972,12.9,176.70000000000002,84.0,35
2023-06-27 16:26:59.882113,12.9,176.70000000000002,84.0,35
2023-06-27 16:27:01.882098,12.9,176.70000000000002,84.0,35
2023-06-27 16:27:03.882150,12.9,176.70000000000002,84.0,35
2023-06-27 16:27:05.882199,12.9,176.70000000000002,84.0,35
2023-06-27 16:27:07.882261,12.9,176.70000000000002,84.0,35
2023-06-27 16:27:09.882312,12.9,176.70000000000002,84.0,35
2023-06-27 16:27:11.882367,12.9,176.70000000000002,84.0,35
2023-06-27 16:27:13.882460,12.9,176.70000000000002,84.0,35
2023-06-27 16:27:15.882503,12.9,176.70000000000002,84.0,35
2023-06-27 16:27:17.882471,12.9,176.70000000000002,84.0,35
2023-06-27 16:27:19.882475,12.9,176.70000000000002,84.0,35
2023-06-27 16:27:21.882442,12.9,176.70000000000002,84.0,35
2023-06-27 16:27:23.882435,12.9,176.70000000000002,84.0,35
2023-06-27 16:27:25.882443,12.9,176.70000000000002,84.0,35
2023-06-27 16:27:27.882436,12.9,176.70000000000002,84.0,35
2023-06-27 16:27:29.882886,12.9,176.70000000000002,84.0,35
2023-06-27 16:27:31.882950,12.9,176.70000000000002,84.0,35
2023-06-27 16:27:33.883055,12.9,176.70000000000002,84.0,35
2023-06-27 16:27:35.883115,12.9,176.70000000000002,84.0,35
2023-06-27 16:27:37.883096,12.9,176.70000000000002,84.0,35
2023-06-27 16:27:39.883158,12.9,176.70000000000002,84.0,35
2023-06-27 16:27:41.883187,12.9,176.70000000000002,84.0,35
2023-06-27 16:27:43.883099,12.9,176.70000000000002,84.0,35
