datetime,Battery SOC,Battery Amphour,Battery Average Temp,Battery Current
2023-06-27 15:32:17.675985,85.5,179.8,25,192.51176470588237
2023-06-27 15:32:19.675906,85.5,179.8,25,172.4025
2023-06-27 15:32:21.675674,85.5,179.8,25,90.91176470588235
2023-06-27 15:32:23.675515,85.5,179.8,25,90.16666666666667
2023-06-27 15:32:25.677542,85.5,179.8,25,90.91344537815127
2023-06-27 15:32:27.675288,85.5,179.8,25,90.91176470588235
2023-06-27 15:32:29.675055,85.5,179.8,25,90.91176470588235
2023-06-27 15:32:31.674912,85.5,179.8,25,90.1675
2023-06-27 15:32:33.674750,85.5,179.8,25,90.91176470588235
2023-06-27 15:32:35.674666,85.5,179.8,25,90.91344537815127
2023-06-27 15:32:37.674516,85.5,179.8,25,90.91176470588235
2023-06-27 15:32:39.674292,85.5,179.8,25,90.9126050420168
2023-06-27 15:32:41.674147,85.5,179.8,25,90.1675
2023-06-27 15:32:43.674002,85.5,179.8,25,90.91344537815127
2023-06-27 15:32:45.673832,85.5,179.8,25,90.91176470588235
2023-06-27 15:32:47.673770,85.5,179.8,25,90.91176470588235
2023-06-27 15:32:49.673527,85.5,179.8,25,90.17666666666668
2023-06-27 15:32:51.675539,85.5,179.8,25,91.05333333333334
2023-06-27 15:32:53.673232,85.5,179.8,25,90.91344537815127
2023-06-27 15:32:55.673080,85.5,179.8,25,90.91344537815127
2023-06-27 15:32:57.672921,85.5,179.8,25,90.16916666666667
2023-06-27 15:32:59.672843,85.5,179.8,25,90.91344537815127
2023-06-27 15:33:01.672690,85.5,179.8,25,90.9126050420168
2023-06-27 15:33:03.672465,85.5,179.8,25,90.9126050420168
2023-06-27 15:33:05.672386,85.5,179.8,25,90.9126050420168
2023-06-27 15:33:07.672173,85.5,179.8,25,90.1675
2023-06-27 15:33:09.672074,85.5,179.8,25,90.91176470588235
2023-06-27 15:33:11.671937,85.5,179.8,25,90.92521008403362
2023-06-27 15:33:13.671711,85.5,179.8,25,90.92605042016807
2023-06-27 15:33:15.671552,85.5,179.8,25,90.175
2023-06-27 15:33:17.673562,85.5,179.8,25,90.91680672268907
2023-06-27 15:33:19.671246,85.5,179.8,25,90.91848739495799
2023-06-27 15:33:21.671180,85.5,179.8,25,90.91932773109244
2023-06-27 15:33:23.670937,85.5,179.8,25,90.175
2023-06-27 15:33:25.670858,85.5,179.8,26,118.87478991596639
2023-06-27 15:33:27.670704,85.5,179.8,25,180.67563025210086
2023-06-27 15:33:29.670549,85.5,179.8,25,182.22352941176473
2023-06-27 15:33:31.670405,85.5,179.8,26,180.60916666666668
2023-06-27 15:33:33.670257,85.5,179.8,26,181.51428571428573
2023-06-27 15:33:35.670029,85.5,179.70000000000002,26,183.11764705882354
2023-06-27 15:33:37.669938,85.5,179.70000000000002,25,182.79579831932773
2023-06-27 15:33:39.669725,85.5,179.70000000000002,26,186.32857142857145
2023-06-27 15:33:41.669570,85.5,179.70000000000002,25,179.3675
2023-06-27 15:33:43.671558,85.5,179.70000000000002,26,185.18319327731092
2023-06-27 15:33:45.669261,85.5,179.70000000000002,25,179.5621848739496
2023-06-27 15:33:47.669187,85.5,179.70000000000002,26,186.23193277310926
2023-06-27 15:33:49.668963,85.5,179.70000000000002,25,187.60500000000002
2023-06-27 15:33:51.668832,85.5,179.70000000000002,25,189.71008403361344
2023-06-27 15:33:53.668660,85.5,179.70000000000002,26,183.3375
2023-06-27 15:33:55.668504,85.5,179.70000000000002,26,182.61008403361348
2023-06-27 15:33:57.668351,85.5,179.70000000000002,26,183.13583333333332
2023-06-27 15:33:59.668267,85.5,179.70000000000002,26,184.7512605042017
2023-06-27 15:34:01.669700,85.5,179.70000000000002,25,184.10420168067228
2023-06-27 15:34:03.667963,85.5,179.70000000000002,26,184.71764705882353
2023-06-27 15:34:05.667749,85.5,179.70000000000002,26,182.35210084033613
2023-06-27 15:34:07.667667,85.5,179.70000000000002,26,177.80833333333334
2023-06-27 15:34:09.669595,85.5,179.60000000000002,26,179.15210084033615
2023-06-27 15:34:11.667369,85.5,179.60000000000002,26,185.57563025210084
2023-06-27 15:34:13.667142,85.5,179.60000000000002,26,186.12857142857143
2023-06-27 15:34:15.666994,85.5,179.60000000000002,26,184.64333333333335
2023-06-27 15:34:17.666909,85.5,179.60000000000002,26,184.24957983193278
2023-06-27 15:34:19.666680,85.5,179.60000000000002,26,184.2941176470588
2023-06-27 15:34:21.666616,85.5,179.60000000000002,25,184.73613445378152
2023-06-27 15:34:23.666378,85.5,179.60000000000002,26,182.06166666666667
2023-06-27 15:34:25.666224,85.5,179.60000000000002,26,181.20000000000002
2023-06-27 15:34:27.666154,85.5,179.5,26,180.02941176470588
2023-06-27 15:34:29.665926,85.5,179.5,26,184.2823529411765
2023-06-27 15:34:31.665844,85.5,179.5,26,180.17394957983194
2023-06-27 15:34:33.665630,85.5,179.5,26,182.08833333333334
2023-06-27 15:34:35.668941,85.0,179.5,26,188.1781512605042
2023-06-27 15:34:37.669034,85.0,179.5,26,181.70084033613446
2023-06-27 15:34:39.670826,85.0,179.5,26,181.50420168067228
2023-06-27 15:34:41.672602,85.0,179.5,26,181.84333333333333
2023-06-27 15:34:43.674259,85.0,179.5,26,196.37563025210085
2023-06-27 15:34:45.675901,85.0,179.5,26,191.33361344537815
2023-06-27 15:34:47.677564,85.0,179.5,26,161.61176470588234
2023-06-27 15:34:49.679040,85.0,179.5,26,90.93529411764708
2023-06-27 15:34:51.680526,85.0,179.5,26,90.18333333333334
2023-06-27 15:34:53.681980,85.0,179.5,26,90.92857142857143
2023-06-27 15:34:55.683468,85.0,179.5,26,90.92773109243697
2023-06-27 15:34:57.684804,85.0,179.5,26,90.92773109243697
2023-06-27 15:34:59.686090,85.0,179.5,26,90.2
2023-06-27 15:35:01.689608,85.0,179.5,26,128.80168067226893
2023-06-27 15:35:03.688638,85.0,179.5,26,198.51260504201682
2023-06-27 15:35:05.689879,85.0,179.4,26,198.3235294117647
2023-06-27 15:35:07.691125,85.0,179.4,26,191.43865546218487
2023-06-27 15:35:09.692200,85.0,179.4,26,190.68833333333336
2023-06-27 15:35:11.693370,85.0,179.4,26,138.2672268907563
2023-06-27 15:35:13.694376,85.0,179.4,26,90.78389830508475
2023-06-27 15:35:15.695430,85.0,179.4,26,90.92773109243697
2023-06-27 15:35:17.696463,85.0,179.4,26,90.92605042016807
2023-06-27 15:35:19.697448,85.0,179.4,26,172.2441666666667
2023-06-27 15:35:21.698423,85.0,179.4,26,178.1966386554622
2023-06-27 15:35:23.699341,85.0,179.4,26,179.58403361344537
2023-06-27 15:35:25.700267,85.0,179.4,26,178.42521008403364
2023-06-27 15:35:27.703333,85.0,179.4,26,176.22644628099175
2023-06-27 15:35:29.701989,85.0,179.4,26,173.65210084033615
2023-06-27 15:35:31.702891,85.0,179.4,26,176.50932203389831
2023-06-27 15:35:33.703639,85.0,179.4,26,177.33529411764707
2023-06-27 15:35:35.704419,85.0,179.4,26,177.2398305084746
2023-06-27 15:35:37.705184,85.0,179.4,26,179.81333333333336
2023-06-27 15:35:39.705934,85.0,179.4,26,178.05042016806723
2023-06-27 15:35:41.706653,85.0,179.4,26,177.81008403361346
2023-06-27 15:35:43.707363,85.0,179.4,26,177.67394957983194
2023-06-27 15:35:45.708117,85.0,179.4,26,173.7216666666667
2023-06-27 15:35:47.708785,85.0,179.4,26,178.02605042016808
2023-06-27 15:35:49.709427,85.0,179.4,26,178.8109243697479
2023-06-27 15:35:51.709995,85.0,179.4,26,182.3050420168067
2023-06-27 15:35:53.712819,85.0,179.4,26,187.11499999999998
2023-06-27 15:35:55.711208,85.0,179.4,26,185.25042016806722
2023-06-27 15:35:57.711773,85.0,179.4,26,177.59083333333334
2023-06-27 15:35:59.712405,85.0,179.4,26,185.3235294117647
2023-06-27 15:36:01.712880,85.0,179.4,26,197.9142857142857
2023-06-27 15:36:03.713421,85.0,179.4,26,195.83333333333334
2023-06-27 15:36:05.714013,85.0,179.4,26,187.31764705882352
2023-06-27 15:36:07.714448,85.0,179.4,26,197.2058823529412
2023-06-27 15:36:09.714938,85.0,179.4,26,194.7415254237288
2023-06-27 15:36:11.715442,85.0,179.4,26,193.88583333333332
2023-06-27 15:36:13.715885,85.0,179.4,26,183.54033613445378
2023-06-27 15:36:15.716413,85.0,179.4,26,178.6016806722689
2023-06-27 15:36:17.716786,85.0,179.4,26,172.2689075630252
2023-06-27 15:36:19.719364,85.0,179.4,26,176.05882352941177
2023-06-27 15:36:21.717719,85.0,179.4,26,175.20083333333335
2023-06-27 15:36:23.718049,85.0,179.4,26,186.02436974789916
2023-06-27 15:36:25.720329,85.0,179.4,26,187.51428571428573
2023-06-27 15:36:27.718844,85.0,179.4,26,188.5
2023-06-27 15:36:29.719231,85.0,179.4,26,181.00495867768598
2023-06-27 15:36:31.719676,85.0,179.4,26,185.23813559322036
2023-06-27 15:36:33.719955,85.0,179.4,26,182.07058823529414
2023-06-27 15:36:35.720310,85.0,179.4,26,184.018487394958
2023-06-27 15:36:37.720661,85.0,179.4,26,191.1764705882353
2023-06-27 15:36:39.720992,85.0,179.4,26,192.06666666666666
2023-06-27 15:36:41.721321,85.0,179.4,26,197.57058823529414
2023-06-27 15:36:43.721639,85.0,179.4,26,196.15798319327732
2023-06-27 15:36:45.724110,85.0,179.4,26,191.34537815126052
2023-06-27 15:36:47.724206,85.0,179.4,26,189.4325
2023-06-27 15:36:49.722560,85.0,179.4,26,174.43109243697478
2023-06-27 15:36:51.722848,85.0,179.4,26,180.1546218487395
2023-06-27 15:36:53.723167,85.0,179.4,26,194.41512605042018
2023-06-27 15:36:55.723414,85.0,179.4,26,194.72833333333335
2023-06-27 15:36:57.723704,85.0,179.4,26,191.73613445378152
2023-06-27 15:36:59.724029,85.0,179.4,26,179.99159663865547
2023-06-27 15:37:01.724284,85.0,179.4,26,175.23361344537818
2023-06-27 15:37:03.726290,85.0,179.4,26,176.60252100840336
2023-06-27 15:37:05.724757,85.0,179.3,26,174.46750000000003
2023-06-27 15:37:07.724983,85.0,179.3,26,177.5621848739496
2023-06-27 15:37:09.725284,85.0,179.3,26,179.70420168067227
2023-06-27 15:37:11.727570,85.0,179.3,26,177.7823529411765
2023-06-27 15:37:13.725666,85.0,179.3,26,176.39833333333337
2023-06-27 15:37:15.725893,85.0,179.3,26,177.87983193277313
2023-06-27 15:37:17.726113,85.0,179.3,26,177.89579831932775
2023-06-27 15:37:19.726395,85.0,179.3,26,176.75966386554623
2023-06-27 15:37:21.726541,85.0,179.3,26,176.68666666666667
2023-06-27 15:37:23.726746,85.0,179.3,26,177.78655462184875
2023-06-27 15:37:25.727024,85.0,179.3,26,178.190756302521
2023-06-27 15:37:27.727153,85.0,179.3,26,178.75042016806725
2023-06-27 15:37:29.727355,85.0,179.3,26,182.83025210084034
2023-06-27 15:37:31.727538,85.0,179.3,26,178.92833333333334
2023-06-27 15:37:33.727725,85.0,179.3,26,181.04033613445378
2023-06-27 15:37:35.727932,85.0,179.3,26,178.78151260504202
2023-06-27 15:37:37.730244,85.0,179.3,26,178.80420168067226
2023-06-27 15:37:39.728285,85.0,179.3,26,181.1025
2023-06-27 15:37:41.728466,85.0,179.3,26,182.91260504201682
2023-06-27 15:37:43.728617,85.0,179.3,26,182.66806722689077
2023-06-27 15:37:45.728826,85.0,179.3,26,190.14453781512606
2023-06-27 15:37:47.728955,85.0,179.3,26,194.84621848739496
2023-06-27 15:37:49.729132,85.0,179.3,26,178.13250000000002
2023-06-27 15:37:51.729280,85.0,179.3,26,178.53697478991597
2023-06-27 15:37:53.729446,85.0,179.3,26,178.29915966386557
2023-06-27 15:37:55.729665,85.0,179.3,26,180.61008403361348
2023-06-27 15:37:57.729754,85.0,179.3,26,176.495
2023-06-27 15:37:59.731645,85.0,179.3,26,178.2042016806723
2023-06-27 15:38:01.730052,85.0,179.3,26,178.4075630252101
2023-06-27 15:38:03.732330,85.0,179.3,26,178.07250000000002
2023-06-27 15:38:05.730424,85.0,179.3,26,176.5575
2023-06-27 15:38:07.730481,85.0,179.3,26,177.87394957983193
2023-06-27 15:38:09.730631,85.0,179.20000000000002,26,177.83445378151262
2023-06-27 15:38:11.732822,85.0,179.20000000000002,26,177.91176470588235
2023-06-27 15:38:13.730915,85.0,179.20000000000002,26,178.00672268907564
2023-06-27 15:38:15.733308,85.0,179.20000000000002,26,176.65500000000003
2023-06-27 15:38:17.733209,85.0,179.20000000000002,26,178.57563025210084
2023-06-27 15:38:19.731367,85.0,179.20000000000002,26,178.66050420168068
2023-06-27 15:38:21.733604,85.0,179.20000000000002,26,178.47563025210087
2023-06-27 15:38:23.731558,85.0,179.20000000000002,26,177.17750000000004
2023-06-27 15:38:25.731713,85.0,179.20000000000002,26,178.5949579831933
2023-06-27 15:38:27.731833,85.0,179.20000000000002,26,178.51008403361345
2023-06-27 15:38:29.734149,85.0,179.20000000000002,26,178.28319327731094
2023-06-27 15:38:31.732071,85.0,179.20000000000002,26,176.86833333333334
2023-06-27 15:38:33.733995,85.0,179.20000000000002,26,178.23781512605044
2023-06-27 15:38:35.732378,85.0,179.20000000000002,26,178.26302521008407
2023-06-27 15:38:37.732421,85.0,179.20000000000002,26,178.35798319327733
2023-06-27 15:38:39.732535,85.0,179.20000000000002,26,177.84117647058827
2023-06-27 15:38:41.732648,85.0,179.20000000000002,26,176.31833333333333
2023-06-27 15:38:43.732809,85.0,179.20000000000002,26,183.25546218487395
2023-06-27 15:38:45.732877,85.0,179.20000000000002,26,177.5563025210084
2023-06-27 15:38:47.733007,85.0,179.20000000000002,26,177.62605042016807
2023-06-27 15:38:49.733099,85.0,179.20000000000002,26,176.21500000000003
2023-06-27 15:38:51.733153,85.0,179.10000000000002,26,177.78991596638656
2023-06-27 15:38:53.733119,85.0,179.10000000000002,26,177.66806722689077
2023-06-27 15:38:55.735074,85.0,179.10000000000002,26,177.66050420168068
2023-06-27 15:38:57.733053,85.0,179.10000000000002,26,176.3875
2023-06-27 15:38:59.733013,85.0,179.10000000000002,26,177.67394957983194
2023-06-27 15:39:01.732972,85.0,179.10000000000002,26,177.94117647058823
2023-06-27 15:39:03.735188,85.0,179.10000000000002,26,178.28823529411767
2023-06-27 15:39:05.732919,85.0,179.10000000000002,26,178.0125
2023-06-27 15:39:07.735097,85.0,179.10000000000002,26,173.62
2023-06-27 15:39:09.735041,85.0,179.10000000000002,26,175.86386554621848
2023-06-27 15:39:11.734871,85.0,179.10000000000002,26,177.58151260504204
2023-06-27 15:39:13.732827,85.0,179.10000000000002,26,178.2529411764706
2023-06-27 15:39:15.732814,85.0,179.10000000000002,26,176.70333333333335
2023-06-27 15:39:17.732842,85.0,179.10000000000002,26,178.44705882352943
2023-06-27 15:39:19.732828,85.0,179.10000000000002,26,183.90588235294118
2023-06-27 15:39:21.734881,85.0,179.10000000000002,26,157.78067226890758
2023-06-27 15:39:23.734957,85.0,179.10000000000002,26,177.03000000000003
2023-06-27 15:39:25.732749,85.0,179.10000000000002,26,177.80588235294118
2023-06-27 15:39:27.732732,85.0,179.10000000000002,26,178.01932773109246
2023-06-27 15:39:29.734721,85.0,179.10000000000002,26,177.6495798319328
2023-06-27 15:39:31.732682,85.0,179.10000000000002,26,180.42436974789916
2023-06-27 15:39:33.732695,85.0,179.10000000000002,26,181.71583333333334
2023-06-27 15:39:35.732791,85.0,179.10000000000002,26,184.41932773109244
2023-06-27 15:39:37.732672,85.0,179.10000000000002,26,160.33949579831935
2023-06-27 15:39:39.734618,85.0,179.10000000000002,26,177.94369747899162
2023-06-27 15:39:41.734604,85.0,179.10000000000002,26,176.0091666666667
2023-06-27 15:39:43.732643,85.0,179.10000000000002,26,173.7621848739496
2023-06-27 15:39:45.734644,85.0,179.10000000000002,26,180.61008403361348
2023-06-27 15:39:47.734780,85.0,179.10000000000002,26,177.66134453781513
2023-06-27 15:39:49.732648,85.0,179.0,26,176.3475
2023-06-27 15:39:51.732642,85.0,179.0,26,177.62016806722693
2023-06-27 15:39:53.734646,85.0,179.0,26,176.6016806722689
2023-06-27 15:39:55.732645,85.0,179.0,26,183.23697478991596
2023-06-27 15:39:57.732650,85.0,179.0,26,174.8327731092437
2023-06-27 15:39:59.732752,85.0,179.0,26,145.46833333333333
2023-06-27 15:40:01.732668,85.0,179.0,26,90.92773109243697
2023-06-27 15:40:03.732668,85.0,179.0,26,90.92773109243697
2023-06-27 15:40:05.732675,85.0,179.0,26,90.92773109243697
2023-06-27 15:40:07.732777,85.0,179.0,26,90.3297520661157
2023-06-27 15:40:09.732693,85.0,179.0,26,90.92773109243697
2023-06-27 15:40:11.732698,85.0,179.0,26,90.92773109243697
2023-06-27 15:40:13.734926,85.0,179.0,26,90.92773109243697
2023-06-27 15:40:15.732759,85.0,179.0,26,90.18333333333334
2023-06-27 15:40:17.732863,85.0,179.0,26,90.92773109243697
2023-06-27 15:40:19.732773,85.0,179.0,26,90.92773109243697
2023-06-27 15:40:21.732848,85.0,179.0,26,90.92773109243697
2023-06-27 15:40:23.732811,85.0,179.0,26,90.92773109243697
2023-06-27 15:40:25.732807,85.0,179.0,26,90.18333333333334
2023-06-27 15:40:27.732877,85.0,179.0,26,90.92773109243697
2023-06-27 15:40:29.732831,85.0,179.0,26,113.96050420168068
2023-06-27 15:40:31.732847,85.0,179.0,26,90.92773109243697
2023-06-27 15:40:33.732877,85.0,179.0,26,90.18333333333334
2023-06-27 15:40:35.732883,85.0,179.0,26,90.92773109243697
2023-06-27 15:40:37.732973,85.0,179.0,26,90.92773109243697
2023-06-27 15:40:39.735276,85.0,179.0,26,90.92773109243697
2023-06-27 15:40:41.732947,85.0,179.0,26,114.94666666666667
2023-06-27 15:40:43.732988,85.0,179.0,26,114.81680672268908
2023-06-27 15:40:45.732999,85.0,179.0,26,90.92773109243697
2023-06-27 15:40:47.733009,85.0,179.0,26,90.9218487394958
2023-06-27 15:40:49.733034,85.0,179.0,26,90.92773109243697
2023-06-27 15:40:51.733062,85.0,179.0,26,90.18333333333334
2023-06-27 15:40:53.733097,85.0,179.0,26,90.9235294117647
2023-06-27 15:40:55.733110,85.0,179.0,26,90.9218487394958
2023-06-27 15:40:57.733136,85.0,179.0,26,90.92605042016807
2023-06-27 15:40:59.733173,85.0,179.0,26,90.18333333333334
2023-06-27 15:41:01.733225,85.0,179.0,26,90.92773109243697
2023-06-27 15:41:03.733237,85.0,179.0,26,90.92773109243697
2023-06-27 15:41:05.735404,85.0,179.0,26,90.92773109243697
2023-06-27 15:41:07.733286,85.0,179.0,26,90.18333333333334
2023-06-27 15:41:09.735464,85.0,179.0,26,90.92773109243697
2023-06-27 15:41:11.735617,85.0,179.0,26,90.92689075630253
2023-06-27 15:41:13.733384,85.0,179.0,26,91.06750000000001
2023-06-27 15:41:15.733416,85.0,179.0,26,90.92773109243697
2023-06-27 15:41:17.733444,85.0,179.0,26,90.18333333333334
2023-06-27 15:41:19.733480,85.0,179.0,26,90.9310924369748
2023-06-27 15:41:21.733518,85.0,179.0,26,90.92773109243697
2023-06-27 15:41:23.733549,85.0,179.0,26,90.92773109243697
2023-06-27 15:41:25.733584,85.0,179.0,26,90.18333333333334
2023-06-27 15:41:27.733617,85.0,179.0,26,90.92605042016807
2023-06-27 15:41:29.733725,85.0,179.0,26,61.70909090909092
2023-06-27 15:41:31.735429,85.0,179.0,26,0.1
2023-06-27 15:41:35.317183,85.0,179.0,26,90.17750000000001
2023-06-27 15:41:37.317295,85.0,179.0,26,90.91176470588235
2023-06-27 15:41:39.317257,85.0,179.0,26,90.91176470588235
2023-06-27 15:41:41.317370,85.0,179.0,26,90.91092436974792
2023-06-27 15:41:43.317333,85.0,179.0,26,90.9218487394958
2023-06-27 15:41:45.317371,85.0,179.0,26,90.18333333333334
2023-06-27 15:41:47.317488,85.0,179.0,26,90.92773109243697
2023-06-27 15:41:49.317538,85.0,179.0,26,90.92773109243697
2023-06-27 15:41:51.317565,85.0,179.0,26,91.06916666666667
2023-06-27 15:41:53.317609,85.0,179.0,26,90.18416666666667
2023-06-27 15:41:55.317578,85.0,179.0,26,91.80504201680674
2023-06-27 15:41:57.317693,85.0,179.0,26,90.92773109243697
2023-06-27 15:41:59.319873,85.0,179.0,26,178.28151260504202
2023-06-27 15:42:01.317703,85.0,179.0,26,175.74833333333336
2023-06-27 15:42:03.317815,85.0,179.0,26,176.41512605042018
2023-06-27 15:42:05.317790,85.0,179.0,26,189.46134453781514
2023-06-27 15:42:07.317839,85.0,179.0,26,180.9563025210084
2023-06-27 15:42:09.319447,85.0,179.0,26,177.69327731092437
2023-06-27 15:42:11.317937,85.0,179.0,26,187.0591666666667
2023-06-27 15:42:13.318044,85.0,179.0,26,198.0873949579832
2023-06-27 15:42:15.318011,85.0,179.0,26,198.38235294117646
2023-06-27 15:42:17.318135,85.0,179.0,26,188.8470588235294
2023-06-27 15:42:19.318102,85.0,179.0,26,185.99916666666667
2023-06-27 15:42:21.318150,85.0,179.0,26,197.4327731092437
2023-06-27 15:42:23.318269,85.0,179.0,26,195.2890756302521
2023-06-27 15:42:25.320491,85.0,179.0,26,188.46554621848742
2023-06-27 15:42:27.318322,85.0,179.0,26,176.92000000000002
2023-06-27 15:42:29.318404,85.0,179.0,26,181.65378151260504
2023-06-27 15:42:31.318390,85.0,179.0,26,198.43025210084033
2023-06-27 15:42:33.318506,85.0,179.0,26,112.89411764705882
2023-06-27 15:42:35.318500,85.0,179.0,26,111.40252100840337
2023-06-27 15:42:37.318528,85.0,179.0,26,176.3475
2023-06-27 15:42:39.318662,85.0,179.0,26,177.66470588235296
2023-06-27 15:42:41.318691,85.0,179.0,26,182.6235294117647
2023-06-27 15:42:43.318741,85.0,179.0,26,178.6983193277311
2023-06-27 15:42:45.318711,85.0,179.0,26,179.52583333333334
2023-06-27 15:42:47.318836,85.0,179.0,26,181.190756302521
2023-06-27 15:42:49.318879,85.0,179.0,26,184.58487394957984
2023-06-27 15:42:51.321009,85.0,179.0,26,182.46974789915967
2023-06-27 15:42:53.318982,85.0,179.0,26,186.53553719008264
2023-06-27 15:42:55.319031,85.0,179.0,26,188.64705882352942
2023-06-27 15:42:57.319020,85.0,178.9,26,187.91848739495796
2023-06-27 15:42:59.319142,85.0,178.9,26,195.25210084033614
2023-06-27 15:43:01.319200,85.0,178.9,26,198.1983193277311
2023-06-27 15:43:03.319250,85.0,178.9,26,192.53083333333333
2023-06-27 15:43:05.319223,85.0,178.9,26,184.109243697479
2023-06-27 15:43:07.319279,85.0,178.9,26,178.0436974789916
2023-06-27 15:43:09.319330,85.0,178.9,26,184.66722689075633
2023-06-27 15:43:11.319375,85.0,178.9,26,187.33833333333334
2023-06-27 15:43:13.319438,85.0,178.9,26,194.42521008403364
2023-06-27 15:43:15.319550,85.0,178.9,26,185.41848739495796
2023-06-27 15:43:17.321665,85.0,178.9,26,175.9966386554622
2023-06-27 15:43:19.319668,85.0,178.9,26,176.33833333333334
2023-06-27 15:43:21.319706,85.0,178.9,26,174.4327731092437
2023-06-27 15:43:23.319695,85.0,178.9,26,179.13781512605044
2023-06-27 15:43:25.319779,85.0,178.9,26,183.1386554621849
2023-06-27 15:43:27.319868,85.0,178.9,26,182.1109243697479
2023-06-27 15:43:29.319857,85.0,178.9,26,176.535
2023-06-27 15:43:31.319924,85.0,178.9,26,177.72773109243698
2023-06-27 15:43:33.320036,85.0,178.9,26,177.78403361344542
2023-06-27 15:43:35.320013,85.0,178.9,26,177.87983193277313
2023-06-27 15:43:37.320085,85.0,178.9,26,176.3816666666667
2023-06-27 15:43:39.320124,85.0,178.9,26,178.02436974789916
2023-06-27 15:43:41.320252,85.0,178.9,26,177.7579831932773
2023-06-27 15:43:43.322374,85.0,178.9,26,177.72521008403365
2023-06-27 15:43:45.320296,85.0,178.9,26,177.7218487394958
2023-06-27 15:43:47.320345,85.0,178.9,26,175.63250000000002
2023-06-27 15:43:49.320476,85.0,178.9,26,175.01428571428573
2023-06-27 15:43:51.320530,85.0,178.9,26,181.34117647058827
2023-06-27 15:43:53.320589,85.0,178.9,26,181.34453781512605
2023-06-27 15:43:55.320572,85.0,178.9,26,183.12333333333333
2023-06-27 15:43:57.320630,85.0,178.9,26,183.64833333333334
2023-06-27 15:43:59.320794,85.0,178.9,26,180.5
2023-06-27 15:44:01.320858,85.0,178.9,26,177.45210084033613
2023-06-27 15:44:03.320805,85.0,178.9,26,180.45583333333335
2023-06-27 15:44:05.320855,85.0,178.9,26,190.318487394958
2023-06-27 15:44:07.320994,85.0,178.9,26,184.42521008403364
2023-06-27 15:44:09.323102,85.0,178.9,26,177.53949579831934
2023-06-27 15:44:11.321027,85.0,178.9,26,178.45966386554622
2023-06-27 15:44:13.321160,85.0,178.9,26,178.04916666666668
2023-06-27 15:44:15.321142,85.0,178.9,26,179.2579831932773
2023-06-27 15:44:17.321279,85.0,178.9,26,121.72521008403362
2023-06-27 15:44:19.321345,85.0,178.9,26,90.94117647058823
2023-06-27 15:44:21.321323,85.0,178.9,26,90.18333333333334
2023-06-27 15:44:23.321374,85.0,178.9,26,90.92773109243697
2023-06-27 15:44:25.321428,85.0,178.9,26,90.92773109243697
2023-06-27 15:44:27.321490,85.0,178.9,26,116.11176470588236
2023-06-27 15:44:29.321548,85.0,178.9,26,90.18416666666667
2023-06-27 15:44:31.321690,85.0,178.9,26,90.92773109243697
2023-06-27 15:44:33.321669,85.0,178.9,26,90.92773109243697
2023-06-27 15:44:35.323864,85.0,178.9,26,90.92773109243697
2023-06-27 15:44:37.321796,85.0,178.9,26,90.92857142857143
2023-06-27 15:44:39.321847,85.0,178.9,26,90.18583333333335
2023-06-27 15:44:41.321904,85.0,178.9,26,102.56218487394958
2023-06-27 15:44:43.321969,85.0,178.9,26,90.92773109243697
2023-06-27 15:44:45.322022,85.0,178.8,26,90.92773109243697
2023-06-27 15:44:47.322084,85.0,178.8,26,90.18333333333334
2023-06-27 15:44:49.322164,85.0,178.8,26,90.92773109243697
2023-06-27 15:44:51.322277,85.0,178.8,26,90.92773109243697
2023-06-27 15:44:53.322289,85.0,178.8,26,90.92773109243697
2023-06-27 15:44:55.322321,85.0,178.8,26,90.18333333333334
2023-06-27 15:44:57.322459,85.0,178.8,26,90.92773109243697
2023-06-27 15:44:59.322441,85.0,178.8,26,91.06916666666667
2023-06-27 15:45:01.324634,85.0,178.8,26,90.92773109243697
2023-06-27 15:45:03.322566,85.0,178.8,26,92.66470588235295
2023-06-27 15:45:05.322691,85.0,178.8,26,90.18333333333334
2023-06-27 15:45:07.322685,85.0,178.8,26,90.92773109243697
2023-06-27 15:45:09.322833,85.0,178.8,26,107.72436974789916
2023-06-27 15:45:11.322812,85.0,178.8,26,90.92773109243697
2023-06-27 15:45:13.322865,85.0,178.8,26,90.18333333333334
2023-06-27 15:45:15.322929,85.0,178.8,26,90.92773109243697
2023-06-27 15:45:17.322996,85.0,178.8,26,111.59663865546219
2023-06-27 15:45:19.323060,85.0,178.8,26,90.92773109243697
2023-06-27 15:45:21.323186,85.0,178.8,26,112.38666666666668
2023-06-27 15:45:23.323173,85.0,178.8,26,90.92773109243697
2023-06-27 15:45:25.325511,85.0,178.8,26,90.92773109243697
2023-06-27 15:45:27.325504,85.0,178.8,26,90.92773109243697
2023-06-27 15:45:29.325495,85.0,178.8,26,90.92773109243697
2023-06-27 15:45:31.325505,85.0,178.8,26,90.18333333333334
2023-06-27 15:45:33.325709,85.0,178.8,26,90.92773109243697
2023-06-27 15:45:35.325515,85.0,178.8,26,90.92773109243697
2023-06-27 15:45:37.325698,85.0,178.8,26,90.92773109243697
2023-06-27 15:45:39.325720,85.0,178.8,26,90.18333333333334
2023-06-27 15:45:41.323749,85.0,178.8,26,90.92773109243697
2023-06-27 15:45:43.323861,85.0,178.8,26,90.92773109243697
2023-06-27 15:45:45.323847,85.0,178.8,26,90.92773109243697
