name,time,city,controller_temp,country,distance_travelled,drive_direction,motor_temp,seat_switch,state,vehicle_id,zipcode
controller_motor_status,2023-05-02T16:08:22.496Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:22.519Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:23.513Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:23.533Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:24.496Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:24.497Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:25.494Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:25.502Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:26.496Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:26.5Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:27.502Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:27.518Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:28.507Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:28.512Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:29.508Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:29.51Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:30.5Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:30.504Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:31.514Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:31.515Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:32.503Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:32.507Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:33.489Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:33.503Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:34.489Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:34.494Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:35.496Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:35.539Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:36.508Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:36.51Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:37.487Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:37.488Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:38.499Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:38.504Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:39.492Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:39.509Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:40.491Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:40.503Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:41.494Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:41.512Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:42.492Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:42.499Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:19.664Z,Tulare,27,USA,64.86328,1,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:19.751Z,Tulare,27,USA,64.86328,1,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:20.39Z,Tulare,27,USA,64.86328,1,29,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:20.834Z,Tulare,27,USA,64.86328,1,29,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:21.202Z,Tulare,27,USA,64.86328,1,29,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:22.111Z,Tulare,27,USA,64.86328,1,29,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:22.229Z,Tulare,27,USA,64.86328,1,29,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:23.19Z,Tulare,27,USA,64.86328,1,29,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:23.717Z,Tulare,27,USA,64.86328,1,29,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:24.175Z,Tulare,27,USA,64.86328,1,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:24.667Z,Tulare,27,USA,64.86328,1,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:25.188Z,Tulare,27,USA,64.86328,1,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:25.826Z,Tulare,27,USA,64.86328,1,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:26.223Z,Tulare,27,USA,64.86328,1,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:26.84Z,Tulare,27,USA,64.86328,1,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:27.18Z,Tulare,27,USA,64.86328,1,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:28.395Z,Tulare,27,USA,64.86328,1,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:28.585Z,Tulare,27,USA,64.86328,1,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:29.517Z,Tulare,27,USA,64.86328,1,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:30.067Z,Tulare,27,USA,64.86328,1,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:30.32Z,Tulare,27,USA,64.86328,1,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:31.673Z,Tulare,27,USA,64.86328,1,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:31.934Z,Tulare,27,USA,64.86328,1,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:32.68Z,Tulare,27,USA,64.86328,1,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:33.47Z,Tulare,27,USA,64.86328,1,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:34.222Z,Tulare,27,USA,64.86328,1,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:34.337Z,Tulare,27,USA,64.86328,1,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:35.19Z,Tulare,27,USA,64.86328,1,29,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:21:35.836Z,Tulare,27,USA,64.86328,1,29,false,CA,mbx002vwbmz22003,95138
