name,time,battery_adaptive_total_capacity,battery_soh,battery_total_cycles,city,country,state,vehicle_id,zipcode
bms_battery_health,2023-05-12T20:42:02.203Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:03.204Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:04.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:05.204Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:06.205Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:07.206Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:08.206Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:09.208Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:10.204Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:11.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:12.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:13.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:14.205Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:15.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:16.208Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:17.206Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:18.204Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:19.206Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:20.206Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:21.205Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:22.214Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:23.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:24.204Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:25.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:26.204Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:27.205Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:28.204Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:29.205Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:30.208Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:31.205Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:32.204Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:33.205Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:34.204Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:35.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:36.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:37.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:38.204Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:39.208Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:40.205Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:41.205Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:42.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:43.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:44.204Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:45.208Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:46.204Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:47.205Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:48.205Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:49.205Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:50.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:51.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:52.206Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:53.211Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:54.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:55.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:56.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:57.205Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:58.205Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:42:59.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:00.206Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:01.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:02.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:03.205Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:04.206Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:05.206Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:06.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:07.206Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:08.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:09.216Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:10.206Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:11.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:12.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:13.206Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:14.206Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:15.206Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:16.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:17.205Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:18.208Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:19.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:20.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:21.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:22.208Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:23.206Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:24.206Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:25.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:26.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:27.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:28.212Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:29.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:30.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:31.208Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:32.208Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:33.217Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:34.212Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:35.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:36.211Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:37.218Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:38.208Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:39.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:40.211Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:41.211Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:42.223Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:43.215Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:44.214Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:45.217Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:46.22Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:47.218Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:48.217Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:49.212Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:50.22Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:51.212Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:52.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:53.224Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:54.218Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:55.22Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:56.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:57.213Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:58.211Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:43:59.212Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:00.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:01.225Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:02.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:03.23Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:04.208Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:05.213Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:06.228Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:07.214Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:08.208Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:09.216Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:10.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:11.212Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:12.211Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:13.214Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:14.213Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:15.212Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:16.216Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:17.208Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:18.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:19.212Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:20.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:21.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:22.212Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:23.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:24.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:25.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:26.208Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:27.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:28.208Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:29.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:30.208Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:31.213Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:32.212Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:33.208Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:34.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:35.213Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:36.207Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:37.211Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:38.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:39.208Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:40.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:41.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:42.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:43.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:44.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:45.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:46.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:47.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:48.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:49.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:50.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:51.213Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:52.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:53.215Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:54.213Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:55.22Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:56.212Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:57.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:58.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:44:59.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:00.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:01.211Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:02.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:03.212Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:04.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:05.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:06.213Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:07.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:08.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:09.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:10.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:11.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:12.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:13.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:14.216Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:15.211Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:16.212Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:17.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:18.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:19.213Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:20.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:21.211Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:22.211Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:23.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:24.213Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:25.213Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:26.211Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:27.214Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:28.212Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:29.214Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:30.211Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:31.215Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:32.213Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:33.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:34.213Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:35.211Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:36.224Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:37.215Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:38.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:39.212Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:40.212Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:41.211Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:42.224Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:43.209Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:44.216Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:45.222Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:46.222Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:47.217Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:48.217Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:49.219Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:50.212Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:51.215Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:52.212Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:53.215Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:54.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:55.216Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:56.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:57.211Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:58.212Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:45:59.216Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:46:00.212Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:46:01.21Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:46:02.212Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:46:03.215Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:46:04.212Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
bms_battery_health,2023-05-12T20:46:05.211Z,210,100,7,Tulare,USA,CA,mbx002vwbmz22003,95138
