name,time,chrgr_communication_error_status,chrgr_hardware_error_status,chrgr_input_voltage_error_status,chrgr_output_current,chrgr_output_voltage,chrgr_temp,chrgr_temp_error_status,city,country,state,vehicle_id,zipcode
charger_state_limits,2023-05-12T19:27:12.347Z,false,false,false,12.3,99.7,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:13.254Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:14.115Z,false,false,false,12.3,99.7,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:14.144Z,false,false,false,12.3,99.7,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:15.081Z,false,false,false,12.2,99.7,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:15.182Z,false,false,false,12.2,99.7,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:16.443Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:17.373Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:17.408Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:18.104Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:18.138Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:18.958Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:19.095Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:20.33Z,false,false,false,12.3,99.7,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:21.217Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:21.334Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:22.223Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:23.262Z,false,false,false,12.3,99.7,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:23.423Z,false,false,false,12.3,99.7,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:24.373Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:25.196Z,false,false,false,12.3,99.7,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:25.304Z,false,false,false,12.3,99.7,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:26.409Z,false,false,false,12.2,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:28.044Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:28.239Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:29.079Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:29.276Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:30.081Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:30.691Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:30.801Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:31.828Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:32.122Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:33.003Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:34.04Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:35.057Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:35.203Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:36.183Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:36.279Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:36.796Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:37.773Z,false,false,false,12.3,99.7,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:38.986Z,false,false,false,12.3,99.7,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:39.688Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:40.022Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:41.097Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:42.186Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:42.906Z,false,false,false,12.2,99.7,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:43.176Z,false,false,false,12.2,99.7,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:44.229Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:44.354Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:45.469Z,false,false,false,12.3,99.9,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:47.621Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:50.527Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:51.464Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:51.629Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:52.564Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:52.677Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:54.546Z,false,false,false,12.3,99.7,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:55.238Z,false,false,false,12.3,99.9,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:57.431Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:57.827Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:58.615Z,false,false,false,12.3,99.7,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:58.618Z,false,false,false,12.3,99.7,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:00.381Z,false,false,false,12.3,99.8,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:03.6Z,false,false,false,12.3,99.8,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:04.721Z,false,false,false,12.3,99.8,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:04.79Z,false,false,false,12.3,99.8,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:05.576Z,false,false,false,12.3,99.8,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:09.69Z,false,false,false,12.3,99.9,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:09.817Z,false,false,false,12.3,99.9,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:10.495Z,false,false,false,12.3,99.9,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:10.556Z,false,false,false,12.3,99.9,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:11.421Z,false,false,false,12.3,99.8,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:11.652Z,false,false,false,12.3,99.8,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:12.722Z,false,false,false,12.3,99.9,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:13.773Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:14.328Z,false,false,false,12.3,99.9,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:15.876Z,false,false,false,12.3,99.8,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:16.669Z,false,false,false,12.3,99.8,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:17.403Z,false,false,false,12.3,99.8,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:17.467Z,false,false,false,12.3,99.8,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:20.597Z,false,false,false,12.2,99.9,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:21.387Z,false,false,false,12.3,99.8,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:22.498Z,false,false,false,12.3,99.7,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:23.546Z,false,false,false,12.3,99.8,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:23.805Z,false,false,false,12.3,99.8,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:24.775Z,false,false,false,12.3,99.9,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:24.879Z,false,false,false,12.3,99.9,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:25.684Z,false,false,false,12.3,99.8,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:26.395Z,false,false,false,12.3,99.9,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:28.412Z,false,false,false,12.3,99.9,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:28:29.244Z,false,false,false,12.2,99.9,29,false,Tulare,USA,CA,mbx002vwbmz22003,95138
